"","date","r_f","r_mkt","r_me","r_ia","r_roe","r_eg"
"1161",1971-09-17,0.0173,0.2912,-0.4946,-0.0863,-0.3675,-0.2525
"1162",1971-09-20,0.0173,-0.319,-0.0639,-0.0414,0.3215,-0.0425
"1163",1971-09-21,0.0173,-0.3162,0.231,0.0115,0.2797,0.0803
"1164",1971-09-22,0.0173,-0.8907,-0.0335,0.049,0.4047,-0.0033
"1165",1971-09-23,0.0173,-0.1092,0.0273,-0.0473,0.4232,0.2408
"1166",1971-09-24,0.0173,-0.1843,0.2772,-0.0616,0.0951,0.0478
"1167",1971-09-27,0.0173,-0.5794,-0.1524,-0.1773,0.3415,0.1853
"1168",1971-09-28,0.0173,0.1727,-0.0777,0.1775,0.2106,0.194
"1169",1971-09-29,0.0173,0.011,0.117,-0.2746,-0.0304,-0.2003
"1170",1971-09-30,0.0173,0.4679,-0.1628,-0.2692,-0.3091,-0.0566
"1171",1971-10-01,0.0183,0.6158,-0.0273,-0.1278,0.0279,0.293
"1172",1971-10-04,0.0183,0.2684,0.0469,0.2997,0.2105,0.414
"1173",1971-10-05,0.0183,-0.1156,0.1058,-0.1808,0.2037,0.0428
"1174",1971-10-06,0.0183,0.7223,-0.5516,0.0879,-0.7203,-0.2164
"1175",1971-10-07,0.0183,0.2033,0.1519,0.4029,0.1163,0.3094
"1176",1971-10-08,0.0183,-0.615,-0.0383,0.0383,0.2014,0.2086
"1177",1971-10-11,0.0183,-0.2239,0.2129,-0.1251,0.2278,0.2164
"1178",1971-10-12,0.0183,0.3072,-0.2636,-0.1564,0.0143,0.0154
"1179",1971-10-13,0.0183,-0.5116,0.3414,-0.0322,0.2555,-0.0095
"1180",1971-10-14,0.0183,-0.9175,-0.1338,0.0743,0.2554,0.1988
"1181",1971-10-15,0.0183,-0.3983,-0.3236,-0.19,-0.0763,-0.0107
"1182",1971-10-18,0.0183,-0.5176,-0.0747,0.1112,0.113,0.1636
"1183",1971-10-19,0.0183,-0.4247,-0.3649,0.1176,0.4149,0.265
"1184",1971-10-20,0.0183,-1.375,0.0776,0.3667,0.496,0.2779
"1185",1971-10-21,0.0183,-0.0094,-0.0589,-0.3742,-0.447,-0.2505
"1186",1971-10-22,0.0183,-0.0583,0.3762,-0.1033,0.3771,0.4598
"1187",1971-10-25,0.0183,-0.4375,0.0183,-0.3761,0.0971,0.1639
"1188",1971-10-26,0.0183,-0.5202,-0.3074,0.3224,0.2285,0.0525
"1189",1971-10-27,0.0183,-1.0784,-0.4805,0.0593,0.4096,0.4733
"1190",1971-10-28,0.0183,0.1167,-0.2515,-0.375,-0.1745,-0.1426
"1191",1971-10-29,0.0183,0.4714,0.2242,-0.6949,-0.3783,-0.2179
"1192",1971-11-01,0.0167,-1.4928,0.1583,0.064,0.4515,0.1678
"1193",1971-11-02,0.0167,0.2723,-0.6531,0.1775,0.1561,0.1977
"1194",1971-11-03,0.0167,1.6969,-0.5925,0.214,-0.0497,0.3717
"1195",1971-11-04,0.0167,0.0253,0.4019,0.3461,0.4283,0.1865
"1196",1971-11-05,0.0167,-0.2886,-0.1684,0.0118,0.1475,0.145
"1197",1971-11-08,0.0167,-0.0993,0.1414,0.211,0.3777,0.4131
"1198",1971-11-09,0.0167,0.0756,0.0351,0.1177,0.2801,0.0321
"1199",1971-11-10,0.0167,-1.1223,0.2296,-0.4012,0.4919,0.39
"1200",1971-11-11,0.0167,-1.3728,-0.0573,-0.0611,0.1307,-0.1306
"1201",1971-11-12,0.0167,-0.0523,-0.2599,-0.1252,-0.3471,-0.3339
"1202",1971-11-15,0.0167,-0.3471,0.1739,-0.1707,6e-04,0.1541
"1203",1971-11-16,0.0167,0.9129,-0.5987,0.024,0.1922,0.4108
"1204",1971-11-17,0.0167,0.0798,-0.3506,0.0456,0.247,0.0193
"1205",1971-11-18,0.0167,-0.7621,0.242,0.0952,0.2597,-0.1179
"1206",1971-11-19,0.0167,-0.6115,-0.3674,0.1005,0.0254,0.1382
"1207",1971-11-22,0.0167,-0.9986,-0.5041,-0.2392,0.3262,0.0852
"1208",1971-11-23,0.0167,-0.8105,-0.8908,0.1001,0.1336,0.2192
"1209",1971-11-24,0.0167,0.1804,-0.0591,-0.2993,-0.2854,-0.082
"1210",1971-11-26,0.0167,1.8173,-0.4117,0.0642,-0.5828,-0.4094
"1211",1971-11-29,0.0167,1.7987,0.451,-0.0818,-0.4251,-0.0658
"1212",1971-11-30,0.0167,0.7196,0.3463,-0.4211,-0.2895,-0.2687
"1213",1971-12-01,0.0143,1.7348,0.4405,0.1365,0.5277,-0.4162
"1214",1971-12-02,0.0143,0.284,0.0166,0.135,0.3148,0.3681
"1215",1971-12-03,0.0143,1.1806,-0.0186,-0.5345,-0.4872,0.0261
"1216",1971-12-06,0.0143,-0.4474,0.6069,0.1409,-0.379,-0.275
"1217",1971-12-07,0.0143,0.4463,-0.2035,-0.4526,-0.0038,0.0092
"1218",1971-12-08,0.0143,0.1476,0.1791,-0.0267,-0.0899,0.0212
"1219",1971-12-09,0.0143,0.0125,0.2385,-0.3413,-0.0172,0.1609
"1220",1971-12-10,0.0143,0.8073,0.2177,-0.7626,-0.347,-0.255
"1221",1971-12-13,0.0143,0.3816,0.2947,0.3994,-0.137,-0.1504
"1222",1971-12-14,0.0143,-0.395,0.0127,0.002,0.3567,-0.3257
"1223",1971-12-15,0.0143,0.8113,-0.1875,0.1029,-0.4692,-0.0822
"1224",1971-12-16,0.0143,1.1044,-0.1948,-0.0367,-0.0525,0.1907
"1225",1971-12-17,0.0143,0.5117,-0.0553,-0.2324,-0.3105,-0.3648
"1226",1971-12-20,0.0143,1.2458,-0.2789,-0.4144,-0.2557,-0.363
"1227",1971-12-21,0.0143,0.23,-0.2515,-0.0805,0.0666,0.5076
"1228",1971-12-22,0.0143,-0.5668,0.1041,0.47,0.0627,0.377
"1229",1971-12-23,0.0143,-0.439,0.0985,0.1228,-0.2581,-0.4663
"1230",1971-12-27,0.0143,0.1544,0.1237,0.1961,0.2352,-0.1934
"1231",1971-12-28,0.0143,0.913,-0.3078,-0.3802,-0.4825,0.1344
"1232",1971-12-29,0.0143,0.3053,0.4417,0.3192,0.2627,-0.3687
"1233",1971-12-30,0.0143,-0.3482,0.3821,-0.4851,-0.0856,0.184
"1234",1971-12-31,0.0143,0.4062,0.819,-0.2625,0.1932,-0.1303
"1235",1972-01-03,0.0136,-0.3445,1.2362,0.3365,-0.9026,-0.1287
"1236",1972-01-04,0.0136,0.3968,0.8259,0.2541,-1.5777,0.357
"1237",1972-01-05,0.0136,0.9739,0.0965,0.6146,-1.323,-0.045
"1238",1972-01-06,0.0136,0.4624,0.1631,0.1624,-0.3032,-0.2079
"1239",1972-01-07,0.0136,0.0186,0.1886,0.3946,-0.055,-0.203
"1240",1972-01-10,0.0136,-0.0318,0.5707,-0.2192,-0.2242,-0.1912
"1241",1972-01-11,0.0136,0.3795,0.3863,-0.1888,-0.3627,0.2094
"1242",1972-01-12,0.0136,-0.0611,-0.1229,0.7524,0.5759,0.5192
"1243",1972-01-13,0.0136,-0.5955,-0.0174,-0.0178,0.2088,0.3578
"1244",1972-01-14,0.0136,0.4075,0.3252,-0.3229,-0.4005,0.1006
"1245",1972-01-17,0.0136,0.3088,0.209,-0.239,-0.0058,0.1129
"1246",1972-01-18,0.0136,0.3981,0.1799,0.5166,-0.0115,0.246
"1247",1972-01-19,0.0136,-0.1509,-0.1234,-0.3841,-0.3546,0.224
"1248",1972-01-20,0.0136,-0.0905,0.153,0.0044,0.013,0.5142
"1249",1972-01-21,0.0136,-0.1899,0.2927,-0.4947,0.1548,-0.0611
"1250",1972-01-24,0.0136,-1.0736,0.2068,-0.2623,0.1736,-0.1424
"1251",1972-01-25,0.0136,0.1357,0.1758,0.0933,-0.3293,0.2075
"1252",1972-01-26,0.0136,-0.1575,0.2454,-0.2041,-0.6539,-0.2885
"1253",1972-01-27,0.0136,1.0826,0.2413,-1.0031,-0.8788,-0.207
"1254",1972-01-28,0.0136,0.7393,0.3219,0.0409,0.1077,0.1511
"1255",1972-01-31,0.0136,-0.0597,0.7661,0.2499,0.1894,0.3362
"1256",1972-02-01,0.0133,0.1532,0.5265,-0.4591,-0.4801,-0.0597
"1257",1972-02-02,0.0133,0.5809,0.4406,-0.1405,0.3217,0.1223
"1258",1972-02-03,0.0133,-0.0394,-0.0053,0.2697,0.5429,0.0891
"1259",1972-02-04,0.0133,0.3502,-0.0343,0.3143,-0.2131,0.0398
"1260",1972-02-07,0.0133,-0.3328,0.0832,0.0472,-0.3552,0.0223
"1261",1972-02-08,0.0133,0.1403,-0.1317,-0.1646,0.2922,0.1711
"1262",1972-02-09,0.0133,0.7017,0.1026,-0.0185,0.0548,0.2935
"1263",1972-02-10,0.0133,0.0178,-0.0757,0.6289,0.269,0.0439
"1264",1972-02-11,0.0133,-0.4069,0.0173,0.0095,0.17,-0.0177
"1265",1972-02-14,0.0133,-0.4195,-0.0869,0.4791,-0.3079,-0.2506
"1266",1972-02-15,0.0133,0.452,0.1104,0.0885,-0.6884,0.0238
"1267",1972-02-16,0.0133,0.4965,-0.2751,0.5177,-0.0334,-0.3215
"1268",1972-02-17,0.0133,-0.0537,0.0767,0.257,0.7585,-0.2323
"1269",1972-02-18,0.0133,-0.2395,0.2884,-0.3886,0.5177,0.3383
"1270",1972-02-22,0.0133,0.011,0.3684,-0.1718,-0.2586,-0.2838
"1271",1972-02-23,0.0133,0.115,-0.2296,-0.0198,-0.1362,-0.0253
"1272",1972-02-24,0.0133,0.1819,-0.3339,0.4161,-0.1784,0.1248
"1273",1972-02-25,0.0133,0.6374,-0.3048,0.2261,-0.2502,0.0633
"1274",1972-02-28,0.0133,0.0869,0.0894,0.6169,0.7933,-0.2198
"1275",1972-02-29,0.0133,0.4078,-0.0227,-0.8017,0.2251,-0.2369
"1276",1972-03-01,0.0118,0.7949,-0.4312,0.468,0.5068,-0.1343
"1277",1972-03-02,0.0118,0.0466,-0.0662,0.1627,0.6928,0.6936
"1278",1972-03-03,0.0118,0.5787,-0.2053,0.0382,-0.1338,0.1587
"1279",1972-03-06,0.0118,0.7521,-0.0492,-0.0599,-0.5344,-0.1241
"1280",1972-03-07,0.0118,0.094,0.0216,-0.1182,0.342,0.0495
"1281",1972-03-08,0.0118,0.1857,0.705,-0.4988,0.0593,-0.3659
"1282",1972-03-09,0.0118,0.0199,0.5596,0.0226,0.0999,0
"1283",1972-03-10,0.0118,-0.5413,0.3294,0.1729,0.2486,0.0588
"1284",1972-03-13,0.0118,-0.9358,0.0708,0.2711,-0.2519,-0.1119
"1285",1972-03-14,0.0118,0.2776,-0.1214,0.248,0.2538,-0.2508
"1286",1972-03-15,0.0118,0.0737,-0.1045,0.0239,0.4779,0.0973
"1287",1972-03-16,0.0118,-0.2685,-0.0626,0.1812,0.0304,0.0916
"1288",1972-03-17,0.0118,0.2678,-0.4368,0.3511,0.2565,0.501
"1289",1972-03-20,0.0118,-0.3707,-0.3713,0.0459,0.7682,0.267
"1290",1972-03-21,0.0118,-0.9385,-0.5165,0.2493,0.2033,-0.0286
"1291",1972-03-22,0.0118,0.1455,-0.0627,-0.0247,-0.2486,0.1918
"1292",1972-03-23,0.0118,0.9492,-0.2762,-0.2704,-0.548,0.1166
"1293",1972-03-24,0.0118,-0.206,-0.189,-0.2293,0.3388,0.2337
"1294",1972-03-27,0.0118,-0.2112,-0.2641,0.2059,-0.2417,0.201
"1295",1972-03-28,0.0118,-0.0899,0.1808,0.2736,-0.1518,0.2029
"1296",1972-03-29,0.0118,-0.5899,0.0865,0.3885,0.0381,-0.0826
"1297",1972-03-30,0.0118,0.6039,0.1797,-0.061,-0.1468,-0.2458
"1298",1972-04-03,0.0148,0.221,0.311,-0.1393,0.5364,0.0896
"1299",1972-04-04,0.0148,0.5863,-0.2557,0.0294,-0.1932,0.143
"1300",1972-04-05,0.0148,0.8148,-0.1247,0.157,-0.0867,0.0745
"1301",1972-04-06,0.0148,0.3993,0.1856,-0.4884,0.3032,-0.1538
"1302",1972-04-07,0.0148,0.2503,-0.0531,0.4984,0.1806,0.0366
"1303",1972-04-10,0.0148,-0.1534,0.3988,0.1668,0.0992,0.0968
"1304",1972-04-11,0.0148,0.3584,0.31,-0.0496,-0.212,-0.2962
"1305",1972-04-12,0.0148,0.3327,0.2493,0.0266,0.0546,0.3751
"1306",1972-04-13,0.0148,-0.2741,-0.1276,0.0401,0.457,-0.1774
"1307",1972-04-14,0.0148,0.025,0.3507,-0.204,-0.0751,-0.1678
"1308",1972-04-17,0.0148,-0.2529,-0.278,-0.3852,-0.376,-0.1421
"1309",1972-04-18,0.0148,0.1542,-0.2233,-0.0414,0.3187,0.2362
"1310",1972-04-19,0.0148,-0.6184,-0.1864,0.3077,-0.2925,-0.0161
"1311",1972-04-20,0.0148,-0.1523,3e-04,0.2686,-0.3043,-0.1091
"1312",1972-04-21,0.0148,-0.1505,0.1386,0.4163,0.1307,-0.1888
"1313",1972-04-24,0.0148,-0.6355,0.1544,-0.4534,0.0353,-0.0251
"1314",1972-04-25,0.0148,-0.9934,-0.1405,-0.1278,0.0524,-0.16
"1315",1972-04-26,0.0148,-0.2372,-0.0968,-0.198,-0.1948,0.0861
"1316",1972-04-27,0.0148,0.0866,-0.3056,0.3943,0.4231,0.392
"1317",1972-04-28,0.0148,0.4991,-0.0926,0.0773,-0.1337,0.2001
"1318",1972-05-01,0.0134,-0.8994,-0.1702,0.1244,-0.1709,0.0376
"1319",1972-05-02,0.0134,-0.5922,0.0197,0.0293,0.1016,-0.1097
"1320",1972-05-03,0.0134,-0.2363,-0.5758,0.2291,0.2075,0.0866
"1321",1972-05-04,0.0134,0.2277,-0.5849,-0.0388,0.3004,0.3393
"1322",1972-05-05,0.0134,0.3734,-0.1885,-0.0364,0.4917,0.2186
"1323",1972-05-08,0.0134,-0.5003,-0.365,0.0332,-0.1949,0.0953
"1324",1972-05-09,0.0134,-1.443,-0.3723,-0.0901,0.3368,-0.1313
"1325",1972-05-10,0.0134,0.695,0.006,-0.2184,-0.0679,-0.0322
"1326",1972-05-11,0.0134,0.4149,0.064,-0.2122,-0.3864,-0.2306
"1327",1972-05-12,0.0134,0.6893,0.3285,0.1829,0.0151,0.2658
"1328",1972-05-15,0.0134,0.4994,0.3249,-0.0932,0.4532,0.3591
"1329",1972-05-16,0.0134,-0.2162,0.1138,0.091,-0.0705,-0.0708
"1330",1972-05-17,0.0134,0.2131,0.0764,-0.0338,0.3632,0.1621
"1331",1972-05-18,0.0134,0.9051,-0.3591,-0.0858,0.1751,0.1178
"1332",1972-05-19,0.0134,0.9262,-0.3549,-0.0263,0.0513,0.1951
"1333",1972-05-22,0.0134,0.5499,-0.1458,-0.4478,0.7868,0.1598
"1334",1972-05-23,0.0134,0.0309,-0.0152,-0.5167,0.1176,0.0674
"1335",1972-05-24,0.0134,0.4132,-0.1563,-0.3084,0.115,0.1398
"1336",1972-05-25,0.0134,0.2215,-0.0471,0.1086,0.2484,0.0984
"1337",1972-05-26,0.0134,0.1772,0.2159,-0.0301,-0.2401,-0.3504
"1338",1972-05-30,0.0134,-0.3003,-0.0776,0.1512,-0.3401,-0.2284
"1339",1972-05-31,0.0134,-0.7446,-0.2367,-0.2969,-0.1967,0.179
"1340",1972-06-01,0.0127,0.2287,0.033,-0.3037,-0.0946,-0.0515
"1341",1972-06-02,0.0127,0.1417,0.3092,0.0373,0.2726,-0.4444
"1342",1972-06-05,0.0127,-0.7722,0.1072,0.0951,0.3262,0.0043
"1343",1972-06-06,0.0127,-0.5679,0.3975,-0.1813,0.3852,-0.2097
"1344",1972-06-07,0.0127,-0.4886,0.012,-0.0469,-0.0014,-0.1115
"1345",1972-06-08,0.0127,-0.2846,-0.0703,0.0295,0.1509,0.1137
"1346",1972-06-09,0.0127,-0.45,-0.1097,-0.1191,0.0498,0.2015
"1347",1972-06-12,0.0127,0.0709,-0.2514,0.1663,0.1379,0.1043
"1348",1972-06-13,0.0127,0.431,-0.3333,0.1361,0.3478,0.1039
"1349",1972-06-14,0.0127,0.7602,0.1135,-0.1067,0.5058,0.5548
"1350",1972-06-15,0.0127,-0.0406,-0.0599,0.4797,0.5267,0.1601
"1351",1972-06-16,0.0127,-0.0897,0.1685,-0.0893,-0.0685,0.1586
"1352",1972-06-19,0.0127,-0.1776,0.2076,-0.1485,-0.0724,0.0639
"1353",1972-06-20,0.0127,0.3351,-0.3788,0.3424,-0.3413,0.2025
"1354",1972-06-21,0.0127,0.1282,-0.2845,-0.1166,0.5255,0.0557
"1355",1972-06-22,0.0127,-0.1628,-0.1292,-0.0133,0.0174,0.0844
"1356",1972-06-23,0.0127,-0.4346,0.262,-0.1451,0.1099,0.1694
"1357",1972-06-26,0.0127,-0.6996,0.1961,-0.1746,0.1471,-0.0899
"1358",1972-06-27,0.0127,-0.1111,-0.2638,0.1271,0.2081,0.3139
"1359",1972-06-28,0.0127,-0.3376,0.2915,0.0016,0.4463,0.0941
"1360",1972-06-29,0.0127,-0.2076,0.1178,0.0061,0.3821,0.0578
"1361",1972-06-30,0.0127,0.372,0.1213,-0.0565,-0.2036,0.0272
"1362",1972-07-03,0.0154,0.3555,0.0184,-0.3036,-0.2655,0.1293
"1363",1972-07-05,0.0154,0.547,-0.0784,-0.0267,0.4501,0.3034
"1364",1972-07-06,0.0154,0.7463,-0.213,-0.0232,0.4762,0.3838
"1365",1972-07-07,0.0154,-0.2704,0.2297,-0.0901,0.3293,0.2898
"1366",1972-07-10,0.0154,-0.5571,0.1344,-0.0286,0.4938,-0.0067
"1367",1972-07-11,0.0154,-0.7305,-0.0579,-0.1255,0.0821,0.0173
"1368",1972-07-12,0.0154,-0.5222,-0.2713,0.024,0.0547,0.1983
"1369",1972-07-13,0.0154,-0.6228,-0.2721,0.567,-0.3096,-0.0128
"1370",1972-07-14,0.0154,0.4477,-0.4172,0.3128,-0.2177,0.1228
"1371",1972-07-17,0.0154,-0.9153,0.1332,0.3213,0.2551,0.3231
"1372",1972-07-18,0.0154,-0.0829,-0.4957,-0.3271,-0.404,0.0603
"1373",1972-07-19,0.0154,0.2392,0.1875,0.2346,0.0839,0.2569
"1374",1972-07-20,0.0154,-0.33,0.0137,0.1054,0.3676,0.2099
"1375",1972-07-21,0.0154,0.7109,-0.2225,-0.2748,-0.2714,0.3941
"1376",1972-07-24,0.0154,1.0801,0.0741,-0.5103,-0.1292,-0.0639
"1377",1972-07-25,0.0154,-0.2961,0.2269,0.1282,0.2962,0.2416
"1378",1972-07-26,0.0154,-0.1192,-0.0784,-0.2604,0.1866,0.0484
"1379",1972-07-27,0.0154,-0.3313,-0.2678,0.0317,0.4902,0.138
"1380",1972-07-28,0.0154,0.0355,-0.2825,-0.1324,-0.0394,-0.055
"1381",1972-07-31,0.0154,-0.0783,-0.3506,-0.1025,0.2463,0.0838
"1382",1972-08-01,0.013,0.9142,-0.7701,-0.3967,-0.2028,0.2182
"1383",1972-08-02,0.013,0.845,-0.3907,0.6787,0.124,0.1731
"1384",1972-08-03,0.013,0.7602,-0.3606,0.3627,0.7042,0.0658
"1385",1972-08-04,0.013,0.3543,-0.1868,-0.062,-0.1029,-0.3644
"1386",1972-08-07,0.013,0.1192,-0.377,-0.1538,-0.2144,0.1204
"1387",1972-08-08,0.013,0.0638,-0.144,0.0268,0.0782,0.2278
"1388",1972-08-09,0.013,0.1098,0.0167,0.2236,-0.1301,0.0348
"1389",1972-08-10,0.013,0.2199,0.0195,0.2032,-0.1585,-0.1452
"1390",1972-08-11,0.013,0.8181,-0.1904,0.2466,-0.1298,-0.0619
"1391",1972-08-14,0.013,0.4347,-0.2529,0.4382,0.1316,0.0177
"1392",1972-08-15,0.013,-0.4203,0.3094,0.0545,-0.2392,-0.0394
"1393",1972-08-16,0.013,-0.279,0.2783,0.0309,0.0655,-0.171
"1394",1972-08-17,0.013,-0.2176,0.3249,0.1026,-0.0122,0.0898
"1395",1972-08-18,0.013,0.3924,-0.1535,0.3882,-0.15,0.5288
"1396",1972-08-21,0.013,-0.0923,-0.0507,0.2456,-0.3625,0.0479
"1397",1972-08-22,0.013,0.4895,-0.5001,0.2178,-0.7043,-0.1053
"1398",1972-08-23,0.013,-0.157,0.1335,-0.1758,-0.1072,0.0318
"1399",1972-08-24,0.013,-1.0655,0.1642,0.4976,0.2083,-0.2938
"1400",1972-08-25,0.013,-0.2581,-0.1041,0.1161,-0.011,-0.0512
"1401",1972-08-28,0.013,-0.4484,-0.0268,0.236,0.1724,0.1652
"1402",1972-08-29,0.013,0.129,-0.511,-0.202,-0.2833,0.2753
"1403",1972-08-30,0.013,0.1201,-0.337,0.5147,0.2493,-0.0229
"1404",1972-08-31,0.013,0.4408,-0.3277,-0.1285,-0.3945,-0.2898
"1405",1972-09-01,0.0177,0.39,0.3892,0.3358,0.4826,0.0541
"1406",1972-09-05,0.0177,-0.272,0.0722,-0.0515,-0.0765,-0.1301
"1407",1972-09-06,0.0177,-0.5949,-0.1205,0.2721,0.0396,0.0462
"1408",1972-09-07,0.0177,-0.3225,-0.1959,0.2013,-0.0971,0.0495
"1409",1972-09-08,0.0177,-0.1528,-0.2001,0.1444,-0.2507,0.0189
"1410",1972-09-11,0.0177,-0.6944,-0.1269,-0.4065,-5e-04,-0.1044
"1411",1972-09-12,0.0177,-0.9412,0.058,0.0113,-0.0555,-0.095
"1412",1972-09-13,0.0177,0.3276,-0.0526,2e-04,0.104,0.4911
"1413",1972-09-14,0.0177,0.0229,0.1537,0.1175,0.4735,0.1688
"1414",1972-09-15,0.0177,-0.1023,0.174,0.0305,0.1986,-0.0088
"1415",1972-09-18,0.0177,-0.2097,0.1967,-0.2283,-0.0711,-0.0964
"1416",1972-09-19,0.0177,-0.0433,-0.0843,-0.2026,0.1822,-0.0612
"1417",1972-09-20,0.0177,-0.0459,-0.3603,-0.2623,-0.0788,0.0892
"1418",1972-09-21,0.0177,-0.2018,-0.1669,0.192,0.2733,-0.0065
"1419",1972-09-22,0.0177,0.0563,-0.011,0.018,0.0395,-0.1826
"1420",1972-09-25,0.0177,-0.452,-0.1918,-0.0868,0.398,0.1488
"1421",1972-09-26,0.0177,0.0932,-0.2451,-0.2939,-0.0379,0.0463
"1422",1972-09-27,0.0177,1.3495,-0.5279,0.0311,0.1797,0.098
"1423",1972-09-28,0.0177,0.5925,-0.1295,-0.4679,0.4282,-0.1553
"1424",1972-09-29,0.0177,0.1004,0.2675,-0.4992,0.0411,0.1228
"1425",1972-10-02,0.0177,-0.3031,0.1741,-0.17,-0.0473,0.1005
"1426",1972-10-03,0.0177,0.0735,-0.0619,-0.0826,0.4659,0.1791
"1427",1972-10-04,0.0177,-0.2354,-0.2652,0.1297,0.0084,0.1109
"1428",1972-10-05,0.0177,-1.0762,0.0841,0.1664,-0.3381,-0.034
"1429",1972-10-06,0.0177,0.6117,-0.4083,-0.4424,-0.533,0.2838
"1430",1972-10-09,0.0177,0.2252,-0.0432,0.2297,-0.0853,0.223
"1431",1972-10-10,0.0177,0.1203,-0.0123,0.3764,0.1739,-0.0571
"1432",1972-10-11,0.0177,-0.4567,0.118,-0.0261,0.4474,0.2169
"1433",1972-10-12,0.0177,-0.8235,-0.0637,0.157,-0.0178,-0.1055
"1434",1972-10-13,0.0177,-0.664,-0.218,-0.0538,-0.4645,-0.0979
"1435",1972-10-16,0.0177,-1.0357,0.0434,-0.1094,-0.24,-0.6524
"1436",1972-10-17,0.0177,0.5807,-0.4784,-0.0915,-0.3131,0.0142
"1437",1972-10-18,0.0177,0.5628,-0.3869,-0.1041,-0.0599,0.3128
"1438",1972-10-19,0.0177,-0.1808,-0.3622,-0.1487,0.1028,0.0526
"1439",1972-10-20,0.0177,1.024,-0.6551,-0.4945,-0.1496,0.1593
"1440",1972-10-23,0.0177,0.9391,-0.396,-0.3603,-0.4405,0.1427
"1441",1972-10-24,0.0177,0.306,-0.0189,0.0334,0.1667,0.0767
"1442",1972-10-25,0.0177,-0.0362,-0.046,0.3185,0.6029,0.0887
"1443",1972-10-26,0.0177,0.3329,-0.084,0.0483,-0.1982,-0.2689
"1444",1972-10-27,0.0177,-0.2988,0.4259,0.1467,0.3682,0.0105
"1445",1972-10-30,0.0177,-0.0262,0.0314,-0.0204,0.0772,0.0947
"1446",1972-10-31,0.0177,0.8625,-0.497,0.0318,0.0734,-0.1208
"1447",1972-11-01,0.0187,1.0079,-0.3656,-0.0668,0.1753,0.2508
"1448",1972-11-02,0.0187,0.4765,-0.3246,-0.0818,-0.4326,0.1743
"1449",1972-11-03,0.0187,0.8318,-0.1682,0.1057,0.0124,-0.3313
"1450",1972-11-06,0.0187,-0.1493,0.15,0.5636,-0.2653,0.009
"1451",1972-11-08,0.0187,-0.4765,-0.1666,0.2981,-0.1839,-0.0361
"1452",1972-11-09,0.0187,0.078,-0.1985,0.2994,-0.5707,0.0557
"1453",1972-11-10,0.0187,0.3039,0.0604,0.0752,-0.5991,-0.1119
"1454",1972-11-13,0.0187,0.0862,-0.0303,0.144,0.137,0.127
"1455",1972-11-14,0.0187,0.8081,-0.6023,-0.1398,-0.0629,0.277
"1456",1972-11-15,0.0187,-0.3359,0.2111,0.3451,0.3542,0.1476
"1457",1972-11-16,0.0187,0.5019,-0.3211,-0.5708,-0.4464,-0.015
"1458",1972-11-17,0.0187,0.3147,0.0964,0.2399,-0.0288,0.0728
"1459",1972-11-20,0.0187,0.0069,-0.1365,-0.1132,-0.3975,0.1796
"1460",1972-11-21,0.0187,0.4547,-0.1343,0.1047,-0.3817,0.4856
"1461",1972-11-22,0.0187,0.5904,0.0788,0.0633,0.0047,-0.0059
"1462",1972-11-24,0.0187,0.2786,-0.2231,0.7323,-0.5672,-0.0184
"1463",1972-11-27,0.0187,-0.3659,-0.0121,0.3722,-0.1103,-0.2575
"1464",1972-11-28,0.0187,-0.1711,0.5467,0.2067,-0.1489,0.0451
"1465",1972-11-29,0.0187,0.0289,0.2057,-0.0212,-0.0583,-0.0389
"1466",1972-11-30,0.0187,0.248,0.4579,0.007,-0.223,-0.2826
"1467",1972-12-01,0.022,0.6407,0.4133,-0.1653,0.1787,0.0796
"1468",1972-12-04,0.022,0.3104,0.3417,-0.2798,0.16,-0.1414
"1469",1972-12-05,0.022,-0.2029,0.1891,-0.1943,-0.058,0.2442
"1470",1972-12-06,0.022,0.3271,0.1636,0.0612,0.0443,0.1239
"1471",1972-12-07,0.022,0.42,-0.2529,-0.1842,0.1698,-0.4359
"1472",1972-12-08,0.022,0.1903,-0.0515,-0.0192,0.5733,0.1703
"1473",1972-12-11,0.022,0.1925,-0.4358,-0.2236,0.1361,0.4353
"1474",1972-12-12,0.022,-0.395,-0.1359,0.1103,0.2736,-0.0226
"1475",1972-12-13,0.022,-0.1801,-0.5346,0.0117,0.0698,0.1645
"1476",1972-12-14,0.022,-0.329,-0.2284,-0.2766,0.2741,0.2738
"1477",1972-12-15,0.022,0.0666,-0.0183,-0.1531,0.0503,0.1857
"1478",1972-12-18,0.022,-1.0488,0.0494,0.1358,0.3856,0.055
"1479",1972-12-19,0.022,-0.4155,-0.1514,0.0356,-0.0331,0.2163
"1480",1972-12-20,0.022,-0.3499,-0.085,-0.2298,0.0711,-0.0447
"1481",1972-12-21,0.022,-0.6413,0.2748,0.5537,0.126,0.2158
"1482",1972-12-22,0.022,0.5337,-0.005,-0.0686,0.0069,0.099
"1483",1972-12-26,0.022,0.2015,-0.6904,0.317,0.3383,0.3112
"1484",1972-12-27,0.022,0.3953,-0.6844,-0.3713,0.2526,0.3364
"1485",1972-12-29,0.022,1.0563,0.1358,-0.5404,-0.0795,-0.4482
"1486",1973-01-02,0.021,0.8646,0.9443,-0.0494,-0.8716,-0.2732
"1487",1973-01-03,0.021,0.3364,0.1329,0.2904,-0.3509,0.2121
